state,year,metric,value
Mizoram,2017,Total Revenue Receipts,8580.2
Mizoram,2018,Capital: Internal Debt,122.86
Mizoram,2018,Capital: Loan Recoveries,22.16
Mizoram,2018,Capital: Loans from Centre,11.36
Mizoram,2018,Capital: Misc Receipts,0.0
Mizoram,2018,Capital: Public Debt Receipts,134.22
Mizoram,2018,FC Grant: Health,0.0
Mizoram,2018,FC Grant: Others,0.0
Mizoram,2018,FC Grant: Revenue Deficit,2588.0
Mizoram,2018,FC Grant: Rural Local Bodies,0.0
Mizoram,2018,FC Grant: SDMF,0.0
Mizoram,2018,FC Grant: SDRF,18.0
Mizoram,2018,FC Grant: Urban Local Bodies,10.68
Mizoram,2018,Grants in Aid,4359.88
Mizoram,2018,Motor Vehicle Tax,38.37
Mizoram,2018,Non-Debt Capital Receipts,22.16
Mizoram,2018,Non-Tax Revenue,449.96
Mizoram,2018,SGST,454.73
Mizoram,2018,SOTR,726.7
Mizoram,2018,Sales/Trade Tax,135.93
Mizoram,2018,Share in Union Taxes,3502.96
Mizoram,2018,Stamps & Registration,4.43
Mizoram,2018,State Excise,65.34
Mizoram,2018,Total Revenue Receipts,9039.5
Mizoram,2019,Capital: Internal Debt,1132.8
Mizoram,2019,Capital: Loan Recoveries,26.7
Mizoram,2019,Capital: Loans from Centre,14.88
Mizoram,2019,Capital: Misc Receipts,0.0
Mizoram,2019,Capital: Public Debt Receipts,1147.68
Mizoram,2019,FC Grant: Health,0.0
Mizoram,2019,FC Grant: Others,0.0
Mizoram,2019,FC Grant: Revenue Deficit,2715.86
Mizoram,2019,FC Grant: Rural Local Bodies,0.0
Mizoram,2019,FC Grant: SDMF,0.0
Mizoram,2019,FC Grant: SDRF,18.0
Mizoram,2019,FC Grant: Urban Local Bodies,44.86
Mizoram,2019,Grants in Aid,5387.129999999999
Mizoram,2019,Motor Vehicle Tax,40.66
Mizoram,2019,Non-Debt Capital Receipts,26.7
Mizoram,2019,Non-Tax Revenue,522.35
Mizoram,2019,SGST,532.22
Mizoram,2019,SOTR,730.98
Mizoram,2019,Sales/Trade Tax,117.61
Mizoram,2019,Share in Union Taxes,3017.8
Mizoram,2019,Stamps & Registration,5.85
Mizoram,2019,State Excise,2.73
Mizoram,2019,Total Revenue Receipts,9658.26
Mizoram,2020,Capital: Internal Debt,2363.7
Mizoram,2020,Capital: Loan Recoveries,33.69
Mizoram,2020,Capital: Loans from Centre,247.62
Mizoram,2020,Capital: Misc Receipts,0.0
Mizoram,2020,Capital: Public Debt Receipts,2611.32
Mizoram,2020,FC Grant: Health,0.0
Mizoram,2020,FC Grant: Others,0.0
Mizoram,2020,FC Grant: Revenue Deficit,1633.48
Mizoram,2020,FC Grant: Rural Local Bodies,0.0
Mizoram,2020,FC Grant: SDMF,0.0
Mizoram,2020,FC Grant: SDRF,47.0
Mizoram,2020,FC Grant: Urban Local Bodies,45.0
Mizoram,2020,Grants in Aid,3520.8
Mizoram,2020,Motor Vehicle Tax,29.01
Mizoram,2020,Non-Debt Capital Receipts,33.69
Mizoram,2020,Non-Tax Revenue,561.76
Mizoram,2020,SGST,457.91
Mizoram,2020,SOTR,647.56
Mizoram,2020,Sales/Trade Tax,113.66
Mizoram,2020,Share in Union Taxes,3010.55
Mizoram,2020,Stamps & Registration,4.73
Mizoram,2020,State Excise,0.96
Mizoram,2020,Total Revenue Receipts,7740.67
Mizoram,2021,Capital: Internal Debt,4250.46
Mizoram,2021,Capital: Loan Recoveries,32.18
Mizoram,2021,Capital: Loans from Centre,309.82
Mizoram,2021,Capital: Misc Receipts,0.0
Mizoram,2021,Capital: Public Debt Receipts,4560.28
Mizoram,2021,FC Grant: Health,0.0
Mizoram,2021,FC Grant: Others,0.0
Mizoram,2021,FC Grant: Revenue Deficit,1790.0
Mizoram,2021,FC Grant: Rural Local Bodies,34.5
Mizoram,2021,FC Grant: SDMF,0.0
Mizoram,2021,FC Grant: SDRF,37.6
Mizoram,2021,FC Grant: Urban Local Bodies,17.0
Mizoram,2021,Grants in Aid,3460.8199999999997
Mizoram,2021,Motor Vehicle Tax,27.9
Mizoram,2021,Non-Debt Capital Receipts,32.18
Mizoram,2021,Non-Tax Revenue,622.12
Mizoram,2021,SGST,632.34
Mizoram,2021,SOTR,853.93
Mizoram,2021,Sales/Trade Tax,150.75
Mizoram,2021,Share in Union Taxes,4222.87
Mizoram,2021,Stamps & Registration,7.48
Mizoram,2021,State Excise,1.79
Mizoram,2021,Total Revenue Receipts,9159.74
Mizoram,2022,Capital: Internal Debt,3718.99
Mizoram,2022,Capital: Loan Recoveries,26.49
Mizoram,2022,Capital: Loans from Centre,300.4
Mizoram,2022,Capital: Misc Receipts,0.0
Mizoram,2022,Capital: Public Debt Receipts,4019.39
Mizoram,2022,FC Grant: Health,0.0
Mizoram,2022,FC Grant: Others,0.0
Mizoram,2022,FC Grant: Revenue Deficit,1615.0
Mizoram,2022,FC Grant: Rural Local Bodies,0.0
Mizoram,2022,FC Grant: SDMF,14.3
Mizoram,2022,FC Grant: SDRF,39.2
Mizoram,2022,FC Grant: Urban Local Bodies,53.6
Mizoram,2022,Grants in Aid,3407.2200000000003
Mizoram,2022,Motor Vehicle Tax,41.32
Mizoram,2022,Non-Debt Capital Receipts,26.49
Mizoram,2022,Non-Tax Revenue,1027.77
Mizoram,2022,SGST,904.2
Mizoram,2022,SOTR,1101.82
Mizoram,2022,Sales/Trade Tax,112.94
Mizoram,2022,Share in Union Taxes,4745.25
Mizoram,2022,Stamps & Registration,7.8
Mizoram,2022,State Excise,1.89
Mizoram,2022,Total Revenue Receipts,10282.06
Mizoram,2023,Capital: Internal Debt,5648.06
Mizoram,2023,Capital: Loan Recoveries,23.96
Mizoram,2023,Capital: Loans from Centre,753.98
Mizoram,2023,Capital: Misc Receipts,0.0
Mizoram,2023,Capital: Public Debt Receipts,6402.04
Mizoram,2023,Electricity Duty,0.0
Mizoram,2023,FC Grant: Health,0.0
Mizoram,2023,FC Grant: Others,0.0
Mizoram,2023,FC Grant: Revenue Deficit,1474.0
Mizoram,2023,FC Grant: Rural Local Bodies,70.0
Mizoram,2023,FC Grant: SDMF,15.3
Mizoram,2023,FC Grant: SDRF,41.6
Mizoram,2023,FC Grant: Urban Local Bodies,35.0
Mizoram,2023,Grants in Aid,3486.06
Mizoram,2023,Motor Vehicle Tax,46.17
Mizoram,2023,Non-Debt Capital Receipts,23.96
Mizoram,2023,Non-Tax Revenue,1084.93
Mizoram,2023,SGST,969.11
Mizoram,2023,SOTR,1195.59
Mizoram,2023,Sales/Trade Tax,125.93
Mizoram,2023,Share in Union Taxes,5647.47
Mizoram,2023,Stamps & Registration,16.8
Mizoram,2023,State Excise,2.57
Mizoram,2023,Total Revenue Receipts,11414.05
Nagaland,2013,Capital: Internal Debt,1976.41
Nagaland,2013,Capital: Loan Recoveries,1.01
Nagaland,2013,Capital: Loans from Centre,0.0
Nagaland,2013,Capital: Misc Receipts,0.0
Nagaland,2013,Capital: Public Debt Receipts,1976.41
Nagaland,2013,Grants in Aid,4946.67
Nagaland,2013,Non-Debt Capital Receipts,1.01
Nagaland,2013,Non-Tax Revenue,216.57
Nagaland,2013,SOTR,333.39
Nagaland,2013,Share in Union Taxes,1001.27
Nagaland,2013,Total Revenue Receipts,6497.9
Nagaland,2014,Capital: Internal Debt,2409.57
Nagaland,2014,Capital: Loan Recoveries,0.71
Nagaland,2014,Capital: Loans from Centre,5.3
Nagaland,2014,Capital: Misc Receipts,0.0
Nagaland,2014,Capital: Public Debt Receipts,2414.87
Nagaland,2014,Grants in Aid,5929.04
Nagaland,2014,Motor Vehicle Tax,46.46
Nagaland,2014,Non-Debt Capital Receipts,0.71
Nagaland,2014,Non-Tax Revenue,270.61
Nagaland,2014,SGST,0.0
Nagaland,2014,SOTR,388.6
Nagaland,2014,Sales/Trade Tax,294.29
Nagaland,2014,Share in Union Taxes,1062.69
Nagaland,2014,Stamps & Registration,1.93
Nagaland,2014,State Excise,4.7
Nagaland,2014,Total Revenue Receipts,7650.94
Nagaland,2015,Capital: Internal Debt,3545.94
Nagaland,2015,Capital: Loan Recoveries,0.5
Nagaland,2015,Capital: Loans from Centre,0.0
Nagaland,2015,Capital: Misc Receipts,0.0
Nagaland,2015,Capital: Public Debt Receipts,3545.94
Nagaland,2015,Grants in Aid,4819.360000000001
Nagaland,2015,Motor Vehicle Tax,53.09
Nagaland,2015,Non-Debt Capital Receipts,0.5
Nagaland,2015,Non-Tax Revenue,256.39
Nagaland,2015,SGST,0.0
Nagaland,2015,SOTR,427.1
Nagaland,2015,Sales/Trade Tax,328.58
Nagaland,2015,Share in Union Taxes,2540.72
Nagaland,2015,Stamps & Registration,2.04
Nagaland,2015,State Excise,5.12
Nagaland,2015,Total Revenue Receipts,8043.57
Nagaland,2016,Capital: Internal Debt,5444.09
Nagaland,2016,Capital: Loan Recoveries,1.09
Nagaland,2016,Capital: Loans from Centre,0.26
Nagaland,2016,Capital: Misc Receipts,0.0
Nagaland,2016,Capital: Public Debt Receipts,5444.35
Nagaland,2016,Grants in Aid,5553.38
Nagaland,2016,Motor Vehicle Tax,57.39
Nagaland,2016,Non-Debt Capital Receipts,1.09
Nagaland,2016,Non-Tax Revenue,345.52000000000004
Nagaland,2016,SGST,0.0
Nagaland,2016,SOTR,510.75
Nagaland,2016,Sales/Trade Tax,400.12
Nagaland,2016,Share in Union Taxes,3032.63
Nagaland,2016,Stamps & Registration,2.05
Nagaland,2016,State Excise,4.63
Nagaland,2016,Total Revenue Receipts,9442.28
Nagaland,2017,Capital: Internal Debt,5140.69
Nagaland,2017,Capital: Loan Recoveries,1.09
Nagaland,2017,Capital: Loans from Centre,0.33
Nagaland,2017,Capital: Misc Receipts,0.0
Nagaland,2017,Capital: Public Debt Receipts,5141.02
Nagaland,2017,FC Grant: Health,0.0
Nagaland,2017,FC Grant: Others,0.0
Nagaland,2017,FC Grant: Revenue Deficit,3700.0
Nagaland,2017,FC Grant: Rural Local Bodies,0.0
Nagaland,2017,FC Grant: SDMF,0.0
Nagaland,2017,FC Grant: SDRF,9.9
Nagaland,2017,FC Grant: Urban Local Bodies,185.09
Nagaland,2017,Grants in Aid,6639.2699999999995
Nagaland,2017,Motor Vehicle Tax,101.52
Nagaland,2017,Non-Debt Capital Receipts,1.09
Nagaland,2017,Non-Tax Revenue,388.53000000000003
Nagaland,2017,SGST,187.57
Nagaland,2017,SOTR,638.28
Nagaland,2017,Sales/Trade Tax,287.55
Nagaland,2017,Share in Union Taxes,3353.13
Nagaland,2017,Stamps & Registration,2.62
Nagaland,2017,State Excise,4.2
Nagaland,2017,Total Revenue Receipts,11019.21
Nagaland,2018,Capital: Internal Debt,2903.24
Nagaland,2018,Capital: Loan Recoveries,1.08
Nagaland,2018,Capital: Loans from Centre,3.98
Nagaland,2018,Capital: Misc Receipts,0.0
Nagaland,2018,Capital: Public Debt Receipts,2907.22
Nagaland,2018,FC Grant: Health,0.0
Nagaland,2018,FC Grant: Others,0.0
Nagaland,2018,FC Grant: Revenue Deficit,3945.0
Nagaland,2018,FC Grant: Rural Local Bodies,0.0
Nagaland,2018,FC Grant: SDMF,0.0
Nagaland,2018,FC Grant: SDRF,9.9
Nagaland,2018,FC Grant: Urban Local Bodies,0.0
Nagaland,2018,Grants in Aid,6543.33
Nagaland,2018,Motor Vehicle Tax,126.22
Nagaland,2018,Non-Debt Capital Receipts,1.08
Nagaland,2018,Non-Tax Revenue,255.24
Nagaland,2018,SGST,469.64
Nagaland,2018,SOTR,846.43
Nagaland,2018,Sales/Trade Tax,186.69
Nagaland,2018,Share in Union Taxes,3792.41
Nagaland,2018,Stamps & Registration,2.53
Nagaland,2018,State Excise,4.65
Nagaland,2018,Total Revenue Receipts,11437.41
Nagaland,2019,Capital: Internal Debt,7863.13
Nagaland,2019,Capital: Loan Recoveries,1.09
Nagaland,2019,Capital: Loans from Centre,6.69
Nagaland,2019,Capital: Misc Receipts,0.0
Nagaland,2019,Capital: Public Debt Receipts,7869.82
Nagaland,2019,FC Grant: Health,0.0
Nagaland,2019,FC Grant: Others,0.0
Nagaland,2019,FC Grant: Revenue Deficit,4176.79
Nagaland,2019,FC Grant: Rural Local Bodies,0.0
Nagaland,2019,FC Grant: SDMF,0.0
Nagaland,2019,FC Grant: SDRF,10.8
Nagaland,2019,FC Grant: Urban Local Bodies,101.97
Nagaland,2019,Grants in Aid,6858.6900000000005
Nagaland,2019,Motor Vehicle Tax,113.93
Nagaland,2019,Non-Debt Capital Receipts,1.09
Nagaland,2019,Non-Tax Revenue,339.28999999999996
Nagaland,2019,SGST,613.22
Nagaland,2019,SOTR,958.23
Nagaland,2019,Sales/Trade Tax,175.15
Nagaland,2019,Share in Union Taxes,3267.08
Nagaland,2019,Stamps & Registration,2.79
Nagaland,2019,State Excise,3.24
Nagaland,2019,Total Revenue Receipts,11423.29
Nagaland,2020,Capital: Internal Debt,11227.25
Nagaland,2020,Capital: Loan Recoveries,1.23
Nagaland,2020,Capital: Loans from Centre,207.62
Nagaland,2020,Capital: Misc Receipts,0.0
Nagaland,2020,Capital: Public Debt Receipts,11434.87
Nagaland,2020,FC Grant: Health,0.0
Nagaland,2020,FC Grant: Others,0.0
Nagaland,2020,FC Grant: Revenue Deficit,3916.94
Nagaland,2020,FC Grant: Rural Local Bodies,62.5
Nagaland,2020,FC Grant: SDMF,0.0
Nagaland,2020,FC Grant: SDRF,41.0
Nagaland,2020,FC Grant: Urban Local Bodies,30.0
Nagaland,2020,Grants in Aid,6752.84
Nagaland,2020,Motor Vehicle Tax,93.29
Nagaland,2020,Non-Debt Capital Receipts,1.23
Nagaland,2020,Non-Tax Revenue,242.60000000000002
Nagaland,2020,SGST,663.81
Nagaland,2020,SOTR,1022.74
Nagaland,2020,Sales/Trade Tax,205.5
Nagaland,2020,Share in Union Taxes,3409.25
Nagaland,2020,Stamps & Registration,2.25
Nagaland,2020,State Excise,4.55
Nagaland,2020,Total Revenue Receipts,11427.43
Nagaland,2021,Capital: Internal Debt,8393.34
Nagaland,2021,Capital: Loan Recoveries,1.88
Nagaland,2021,Capital: Loans from Centre,315.21
Nagaland,2021,Capital: Misc Receipts,0.0
Nagaland,2021,Capital: Public Debt Receipts,8708.55
Nagaland,2021,FC Grant: Health,0.0
Nagaland,2021,FC Grant: Others,0.0
Nagaland,2021,FC Grant: Revenue Deficit,4557.0
Nagaland,2021,FC Grant: Rural Local Bodies,108.5
Nagaland,2021,FC Grant: SDMF,8.2
Nagaland,2021,FC Grant: SDRF,33.07
Nagaland,2021,FC Grant: Urban Local Bodies,0.0
Nagaland,2021,Grants in Aid,6971.209999999999
Nagaland,2021,Motor Vehicle Tax,141.04
Nagaland,2021,Non-Debt Capital Receipts,1.88
Nagaland,2021,Non-Tax Revenue,303.58
Nagaland,2021,SGST,830.34
Nagaland,2021,SOTR,1300.89
Nagaland,2021,Sales/Trade Tax,261.87
Nagaland,2021,Share in Union Taxes,4875.46
Nagaland,2021,Stamps & Registration,3.39
Nagaland,2021,State Excise,3.32
Nagaland,2021,Total Revenue Receipts,13451.14
Nagaland,2022,Capital: Internal Debt,6640.41
Nagaland,2022,Capital: Loan Recoveries,3.04
Nagaland,2022,Capital: Loans from Centre,518.28
Nagaland,2022,Capital: Misc Receipts,450.0
Nagaland,2022,Capital: Public Debt Receipts,7158.69
Nagaland,2022,FC Grant: Health,0.0
Nagaland,2022,FC Grant: Others,0.0
Nagaland,2022,FC Grant: Revenue Deficit,4530.0
Nagaland,2022,FC Grant: Rural Local Bodies,46.0
Nagaland,2022,FC Grant: SDMF,4.3
Nagaland,2022,FC Grant: SDRF,34.4
Nagaland,2022,FC Grant: Urban Local Bodies,15.0
Nagaland,2022,Grants in Aid,6758.78
Nagaland,2022,Motor Vehicle Tax,187.64
Nagaland,2022,Non-Debt Capital Receipts,453.04
Nagaland,2022,Non-Tax Revenue,478.41
Nagaland,2022,SGST,959.09
Nagaland,2022,SOTR,1461.88
Nagaland,2022,Sales/Trade Tax,246.55
Nagaland,2022,Share in Union Taxes,5400.19
Nagaland,2022,Stamps & Registration,3.43
Nagaland,2022,State Excise,4.4
Nagaland,2022,Total Revenue Receipts,14099.26
Nagaland,2023,Capital: Internal Debt,5088.3
Nagaland,2023,Capital: Loan Recoveries,2.99
Nagaland,2023,Capital: Loans from Centre,990.49
Nagaland,2023,Capital: Misc Receipts,0.0
Nagaland,2023,Capital: Public Debt Receipts,6078.79
Nagaland,2023,Electricity Duty,7.9
Nagaland,2023,FC Grant: Health,0.0
Nagaland,2023,FC Grant: Others,0.0
Nagaland,2023,FC Grant: Revenue Deficit,4447.0
Nagaland,2023,FC Grant: Rural Local Bodies,0.0
Nagaland,2023,FC Grant: SDMF,13.5
Nagaland,2023,FC Grant: SDRF,36.8
Nagaland,2023,FC Grant: Urban Local Bodies,37.5
Nagaland,2023,Grants in Aid,7452.370000000001
Nagaland,2023,Motor Vehicle Tax,198.48
Nagaland,2023,Non-Debt Capital Receipts,2.99
Nagaland,2023,Non-Tax Revenue,677.85
Nagaland,2023,SGST,1063.04
Nagaland,2023,SOTR,1598.1
Nagaland,2023,Sales/Trade Tax,265.97
Nagaland,2023,Share in Union Taxes,6426.82
Nagaland,2023,Stamps & Registration,4.22
Nagaland,2023,State Excise,4.55
Nagaland,2023,Total Revenue Receipts,16155.14
Odisha,2013,Capital: Internal Debt,1739.65
Odisha,2013,Capital: Loan Recoveries,257.18
Odisha,2013,Capital: Loans from Centre,550.6
Odisha,2013,Capital: Misc Receipts,0.03
Odisha,2013,Capital: Public Debt Receipts,2290.25
Odisha,2013,Grants in Aid,8429.42
Odisha,2013,Non-Debt Capital Receipts,257.21
Odisha,2013,Non-Tax Revenue,8378.6
Odisha,2013,SOTR,16891.59
Odisha,2013,Share in Union Taxes,15247.24
Odisha,2013,Total Revenue Receipts,48946.85
Odisha,2014,Capital: Internal Debt,7116.53
Odisha,2014,Capital: Loan Recoveries,91.87
Odisha,2014,Capital: Loans from Centre,529.1
Odisha,2014,Capital: Misc Receipts,0.0
Odisha,2014,Capital: Public Debt Receipts,7645.63
Odisha,2014,Grants in Aid,12917.49
Odisha,2014,Motor Vehicle Tax,910.31
Odisha,2014,Non-Debt Capital Receipts,91.87
Odisha,2014,Non-Tax Revenue,8070.87
Odisha,2014,SGST,0.0
Odisha,2014,SOTR,19828.3
Odisha,2014,Sales/Trade Tax,11816.73
Odisha,2014,Share in Union Taxes,16181.22
Odisha,2014,Stamps & Registration,800.23
Odisha,2014,State Excise,2035.24
Odisha,2014,Total Revenue Receipts,56997.88
Odisha,2015,Capital: Internal Debt,9050.58
Odisha,2015,Capital: Loan Recoveries,228.46
Odisha,2015,Capital: Loans from Centre,739.24
Odisha,2015,Capital: Misc Receipts,0.0
Odisha,2015,Capital: Public Debt Receipts,9789.82
Odisha,2015,Grants in Aid,14129.460000000001
Odisha,2015,Motor Vehicle Tax,1043.73
Odisha,2015,Non-Debt Capital Receipts,228.46
Odisha,2015,Non-Tax Revenue,8711.24
Odisha,2015,SGST,0.0
Odisha,2015,SOTR,22526.95
Odisha,2015,Sales/Trade Tax,13096.99
Odisha,2015,Share in Union Taxes,23573.79
Odisha,2015,Stamps & Registration,2157.07
Odisha,2015,State Excise,2546.94
Odisha,2015,Total Revenue Receipts,68941.44
Odisha,2016,Capital: Internal Debt,10320.46
Odisha,2016,Capital: Loan Recoveries,89.01
Odisha,2016,Capital: Loans from Centre,902.98
Odisha,2016,Capital: Misc Receipts,0.0
Odisha,2016,Capital: Public Debt Receipts,11223.44
Odisha,2016,Grants in Aid,15082.4
Odisha,2016,Motor Vehicle Tax,1216.08
Odisha,2016,Non-Debt Capital Receipts,89.01
Odisha,2016,Non-Tax Revenue,8043.1
Odisha,2016,SGST,0.0
Odisha,2016,SOTR,22852.39
Odisha,2016,Sales/Trade Tax,13402.36
Odisha,2016,Share in Union Taxes,28321.5
Odisha,2016,Stamps & Registration,1363.71
Odisha,2016,State Excise,2786.02
Odisha,2016,Total Revenue Receipts,74299.39
Odisha,2017,Capital: Internal Debt,12013.25
Odisha,2017,Capital: Loan Recoveries,257.49
Odisha,2017,Capital: Loans from Centre,848.35
Odisha,2017,Capital: Misc Receipts,0.0
Odisha,2017,Capital: Public Debt Receipts,12861.6
Odisha,2017,FC Grant: Health,0.0
Odisha,2017,FC Grant: Others,0.0
Odisha,2017,FC Grant: Revenue Deficit,0.0
Odisha,2017,FC Grant: Rural Local Bodies,1528.71
Odisha,2017,FC Grant: SDMF,0.0
Odisha,2017,FC Grant: SDRF,618.0
Odisha,2017,FC Grant: Urban Local Bodies,258.84
Odisha,2017,Grants in Aid,17619.95
Odisha,2017,Motor Vehicle Tax,1534.95
Odisha,2017,Non-Debt Capital Receipts,257.49
Odisha,2017,Non-Tax Revenue,8398.48
Odisha,2017,SGST,6609.27
Odisha,2017,SOTR,27913.81
Odisha,2017,Sales/Trade Tax,11521.65
Odisha,2017,Share in Union Taxes,31272.06
Odisha,2017,Stamps & Registration,1036.68
Odisha,2017,State Excise,3220.99
Odisha,2017,Total Revenue Receipts,85204.3
Odisha,2018,Capital: Internal Debt,9019.54
Odisha,2018,Capital: Loan Recoveries,305.3
Odisha,2018,Capital: Loans from Centre,983.06
Odisha,2018,Capital: Misc Receipts,0.0
Odisha,2018,Capital: Public Debt Receipts,10002.6
Odisha,2018,FC Grant: Health,0.0
Odisha,2018,FC Grant: Others,0.0
Odisha,2018,FC Grant: Revenue Deficit,0.0
Odisha,2018,FC Grant: Rural Local Bodies,1768.44
Odisha,2018,FC Grant: SDMF,0.0
Odisha,2018,FC Grant: SDRF,778.5
Odisha,2018,FC Grant: Urban Local Bodies,292.73
Odisha,2018,Grants in Aid,19597.53
Odisha,2018,Motor Vehicle Tax,1745.58
Odisha,2018,Non-Debt Capital Receipts,305.3
Odisha,2018,Non-Tax Revenue,14276.53
Odisha,2018,SGST,11942.59
Odisha,2018,SOTR,30318.33
Odisha,2018,Sales/Trade Tax,7310.24
Odisha,2018,Share in Union Taxes,35353.73
Odisha,2018,Stamps & Registration,1237.46
Odisha,2018,State Excise,3925.12
Odisha,2018,Total Revenue Receipts,99546.12
Odisha,2019,Capital: Internal Debt,13720.76
Odisha,2019,Capital: Loan Recoveries,287.16
Odisha,2019,Capital: Loans from Centre,958.11
Odisha,2019,Capital: Misc Receipts,0.0
Odisha,2019,Capital: Public Debt Receipts,14678.87
Odisha,2019,FC Grant: Health,0.0
Odisha,2019,FC Grant: Others,0.0
Odisha,2019,FC Grant: Revenue Deficit,0.0
Odisha,2019,FC Grant: Rural Local Bodies,2585.94
Odisha,2019,FC Grant: SDMF,0.0
Odisha,2019,FC Grant: SDRF,552.0
Odisha,2019,FC Grant: Urban Local Bodies,425.39
Odisha,2019,Grants in Aid,24152.1
Odisha,2019,Motor Vehicle Tax,1836.32
Odisha,2019,Non-Debt Capital Receipts,287.16
Odisha,2019,Non-Tax Revenue,14647.2
Odisha,2019,SGST,13203.52
Odisha,2019,SOTR,32315.18
Odisha,2019,Sales/Trade Tax,7454.81
Odisha,2019,Share in Union Taxes,30453.27
Odisha,2019,Stamps & Registration,1434.97
Odisha,2019,State Excise,4495.42
Odisha,2019,Total Revenue Receipts,101567.75
Odisha,2020,Capital: Internal Debt,15191.08
Odisha,2020,Capital: Loan Recoveries,684.22
Odisha,2020,Capital: Loans from Centre,5126.57
Odisha,2020,Capital: Misc Receipts,0.0
Odisha,2020,Capital: Public Debt Receipts,20317.65
Odisha,2020,FC Grant: Health,0.0
Odisha,2020,FC Grant: Others,0.0
Odisha,2020,FC Grant: Revenue Deficit,0.0
Odisha,2020,FC Grant: Rural Local Bodies,2258.0
Odisha,2020,FC Grant: SDMF,0.0
Odisha,2020,FC Grant: SDRF,1604.0
Odisha,2020,FC Grant: Urban Local Bodies,1087.0
Odisha,2020,Grants in Aid,23068.34
Odisha,2020,Motor Vehicle Tax,1526.34
Odisha,2020,Non-Debt Capital Receipts,684.22
Odisha,2020,Non-Tax Revenue,19518.059999999998
Odisha,2020,SGST,13043.19
Odisha,2020,SOTR,34258.17
Odisha,2020,Sales/Trade Tax,7776.89
Odisha,2020,Share in Union Taxes,27542.67
Odisha,2020,Stamps & Registration,2942.01
Odisha,2020,State Excise,4053.06
Odisha,2020,Total Revenue Receipts,104387.24
Odisha,2021,Capital: Internal Debt,5173.75
Odisha,2021,Capital: Loan Recoveries,1566.38
Odisha,2021,Capital: Loans from Centre,7606.21
Odisha,2021,Capital: Misc Receipts,0.0
Odisha,2021,Capital: Public Debt Receipts,12779.96
Odisha,2021,FC Grant: Health,0.0
Odisha,2021,FC Grant: Others,0.0
Odisha,2021,FC Grant: Revenue Deficit,0.0
Odisha,2021,FC Grant: Rural Local Bodies,1957.75
Odisha,2021,FC Grant: SDMF,320.8
Odisha,2021,FC Grant: SDRF,1283.2
Odisha,2021,FC Grant: Urban Local Bodies,995.02
Odisha,2021,Grants in Aid,19909.920000000002
Odisha,2021,Motor Vehicle Tax,1663.53
Odisha,2021,Non-Debt Capital Receipts,1566.38
Odisha,2021,Non-Tax Revenue,54256.810000000005
Odisha,2021,SGST,16392.24
Odisha,2021,SOTR,40747.92
Odisha,2021,Sales/Trade Tax,9999.6
Odisha,2021,Share in Union Taxes,38144.79
Odisha,2021,Stamps & Registration,2418.62
Odisha,2021,State Excise,5527.6
Odisha,2021,Total Revenue Receipts,153059.44
Odisha,2022,Capital: Internal Debt,4328.29
Odisha,2022,Capital: Loan Recoveries,831.82
Odisha,2022,Capital: Loans from Centre,1018.5
Odisha,2022,Capital: Misc Receipts,0.0
Odisha,2022,Capital: Public Debt Receipts,5346.79
Odisha,2022,FC Grant: Health,0.0
Odisha,2022,FC Grant: Others,0.0
Odisha,2022,FC Grant: Revenue Deficit,0.0
Odisha,2022,FC Grant: Rural Local Bodies,1853.3
